"","sample","SiO2","Al2O3","SO3","FeO","TiO2","MgO","MnO","CaO","K2O","Na2O","P2O5","ZrO2","ThO2","BaO","SrO","Mo","Cr2O3","V","ZnO","Pb","Nd2O3","La2O3","Ce2O3","Y2O3","EuO","Gd2O3","Sc","Cd","Te"
"92","BP_18_180",3.46,6.24,1e-04,86.3,2e-04,1e-04,1e-04,1e-04,1e-04,1e-04,3.99,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"93","BP_18_180",2.87,2.69,1e-04,90.38,2e-04,1e-04,1e-04,1e-04,1e-04,1e-04,4.05,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"94","BP_18_180",100,1e-04,1e-04,2e-04,2e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"95","BP_18_180",10.13,6.31,1e-04,80.12,2e-04,1e-04,1e-04,1e-04,0.99,1e-04,2.45,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"96","BP_18_180",6,5.55,1e-04,86.34,2e-04,1e-04,1e-04,1e-04,0.48,1e-04,1.62,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"97","BP_18_180",5.96,3.71,1e-04,86.44,2e-04,1e-04,1e-04,1e-04,1e-04,1e-04,3.89,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"98","BP_18_180",1.74,6.88,1e-04,54.65,36.7201,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"99","BP_18_180",3.01,2.06,1e-04,62.41,32.5201,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"100","BP_18_180",41.61,33.03,1e-04,1.9601,1.8901,15.09,1e-04,3.15,1e-04,1.68,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1.6
"101","BP_18_180_100",1.7,6.09,1e-04,87.9601,2e-04,1e-04,1e-04,0.11,1e-04,1e-04,4.13,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"102","BP_18_180_100",5.43,4.43,1e-04,85.8901,2e-04,1e-04,1e-04,1e-04,0.22,1e-04,4.02,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"103","BP_18_180_100",12.03,8.36,1e-04,74.0201,2e-04,0.93,1e-04,1e-04,1.03,1e-04,3.62,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"104","BP_18_180_100",2.07,6.63,1e-04,87.5401,2e-04,1e-04,1e-04,1e-04,1e-04,1e-04,3.75,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"105","BP_18_180_100",2.47,2.86,1e-04,90.2301,2e-04,1e-04,1e-04,0.09,1e-04,1e-04,4.35,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"106","BP_18_180_100",6.49,5.04,1e-04,83.9201,2e-04,1e-04,1e-04,0.21,0.31,1e-04,4.04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"107","BP_18_180_100",2.53,3.62,1e-04,89.5201,2e-04,1e-04,1e-04,1e-04,1e-04,1e-04,4.33,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"108","BP_18_180_100",27.15,1.31,1e-04,59.7101,2e-04,1e-04,1e-04,0.08,1e-04,0.9,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,10.85,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"109","BP_18_180_100",0.5,1.11,1e-04,25.7801,72.1501,1e-04,1e-04,1e-04,1e-04,1e-04,0.46,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"110","BP_18_180_100",6.18,4.23,1e-04,85.0901,2e-04,1e-04,1e-04,1e-04,0.23,1e-04,4.27,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"111","BP_18_180_100",12.46,11.35,1e-04,72.0201,2e-04,1e-04,1e-04,1e-04,1.42,1e-04,2.74,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"112","BP_18_180_100",5.79,3.88,1e-04,85.5701,2e-04,1e-04,1e-04,0.13,0.29,1e-04,4.35,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"113","BP_18_180_100",2.65,2.56,1e-04,89.7101,2e-04,1e-04,1e-04,1e-04,1e-04,1e-04,5.09,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"114","BP_18_180_100",7.36,4.89,1e-04,83.1701,2e-04,1e-04,1e-04,1e-04,0.4,1e-04,4.17,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"115","BP_18_180_100",3.44,2.74,1e-04,90.1501,2e-04,1e-04,1e-04,1e-04,1e-04,1e-04,3.67,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"116","BP_18_180_100",2.73,3.86,1e-04,88.6201,2e-04,1e-04,1e-04,1e-04,1e-04,1e-04,4.79,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"117","BP_18_180_100",20.52,13.87,1e-04,60.2801,2e-04,1.05,1e-04,1e-04,2.2,1e-04,2.08,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"118","BP_18_180_100",2.66,18.71,1e-04,75.0601,2e-04,1e-04,1e-04,0.29,1e-04,1e-04,3.28,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"119","BP_18_180_100",10.54,7.35,1e-04,77.6301,2e-04,1e-04,1e-04,1e-04,0.77,1e-04,3.7,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"120","BP_18_180_100",2.84,6.92,1e-04,86.5301,2e-04,1e-04,1e-04,0.08,1e-04,1e-04,3.62,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"121","BP_18_180_100",1.83,4.08,1e-04,90.8401,2e-04,1e-04,1e-04,0.13,1e-04,1e-04,3.12,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"122","BP_18_180_100",19.51,13.21,1e-04,63.4701,2e-04,0.98,1e-04,0.24,1.43,1e-04,1.16,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"123","BP_18_180_100",6.74,4.48,1e-04,84.1101,2e-04,1e-04,1e-04,0.2,0.22,1e-04,4.26,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"124","BP_18_180_100",9.1,6.77,1e-04,80.4401,2e-04,1e-04,1e-04,1e-04,0.12,1e-04,3.58,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"125","BP_18_180_100",5.38,5.4,1e-04,84.4101,2e-04,1e-04,1e-04,0.04,1e-04,1e-04,4.77,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"126","BP_18_180_100",2.85,8.93,1e-04,84.3301,2e-04,1e-04,1e-04,1e-04,1e-04,1e-04,3.56,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"127","BP_18_180_100",12.03,10.39,1e-04,73.4701,2e-04,1e-04,1e-04,1e-04,0.74,1e-04,3.37,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"128","BP_18_180_100",6.05,4.26,1e-04,84.2901,2e-04,1e-04,1e-04,0.19,0.03,1e-04,5.18,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"129","BP_18_180_100",16.2,12.88,1e-04,67.3801,2e-04,1e-04,1e-04,1e-04,0.89,1e-04,2.5,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"130","BP_18_180_100",2.24,6.26,1e-04,86.2501,2e-04,1e-04,1e-04,1e-04,1e-04,1e-04,5.25,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"131","BP_18_180_100",5.72,6.97,1e-04,83.2301,2e-04,1e-04,1e-04,1e-04,0.24,1e-04,3.83,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"132","BP_18_180_100",1.14,2.68,1e-04,41.6201,53.0601,1e-04,1e-04,1e-04,1e-04,1e-04,1.49,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"133","BP_18_180_100",15.55,14.28,1e-04,66.8301,2e-04,0.5,1e-04,1e-04,1.3,1e-04,1.36,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"134","BP_18_180_100",100,1e-04,1e-04,2e-04,2e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"135","BP_18_180_100",40.55,39.84,1e-04,9.4501,0.6201,6.56,1e-04,0.33,1e-04,2.66,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"136","BP_18_180_100",3.18,8.6,1e-04,84.1301,2e-04,1e-04,1e-04,0.11,1e-04,1e-04,3.99,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"137","BP_18_180_100",29.65,14.58,1e-04,50.2601,2e-04,1e-04,1e-04,1e-04,5.04,0.47,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"138","BP_18_180_100",100,1e-04,1e-04,2e-04,2e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"139","BP_18_180_100",100,1e-04,1e-04,2e-04,2e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"140","BP_18_180_100",6.35,45.34,1e-04,46.3501,2e-04,1e-04,1e-04,1e-04,0.36,1e-04,1.6,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"141","BP_18_180_100",8.93,7.04,1e-04,80.2301,2e-04,1e-04,1e-04,0.16,1e-04,1e-04,3.64,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"142","BP_18_180_100",4.82,4.43,1e-04,86.4001,2e-04,1e-04,1e-04,0.23,0.03,1e-04,4.09,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"143","BP_18_180_100",6.8,8.26,1e-04,82.3001,2e-04,1e-04,1e-04,1e-04,1e-04,1e-04,2.64,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"144","BP_18_180_100",7.6,5.47,1e-04,82.1901,2e-04,1e-04,1e-04,0.14,0.46,1e-04,4.13,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"145","BP_18_180_100",2.04,4.95,1e-04,87.9301,2e-04,1e-04,1e-04,1e-04,1e-04,1e-04,5.07,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"146","BP_18_180_100",5.18,4.84,1e-04,85.8901,2e-04,1e-04,1e-04,1e-04,0.16,1e-04,3.94,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"147","BP_18_180_100",1.99,4.79,1e-04,89.5201,2e-04,1e-04,1e-04,1e-04,1e-04,1e-04,3.7,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"148","BP_18_180_100",5.82,3.76,1e-04,86.5501,2e-04,1e-04,1e-04,1e-04,0.18,1e-04,3.68,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"149","BP_18_180_100",34.03,1e-04,1e-04,2e-04,2e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,65.97,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"150","BP_18_180_100",2.58,4.38,1e-04,88.9001,2e-04,1e-04,1e-04,1e-04,1e-04,1e-04,4.14,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"151","BP_18_180_100",2.5,2.78,1e-04,90.1301,2e-04,1e-04,1e-04,0.28,1e-04,1e-04,4.31,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"152","BP_18_180_100",0.56,1.98,1e-04,10.9101,86.5601,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"153","BP_18_180_100",6.62,4.93,1e-04,83.7301,2e-04,1e-04,1e-04,1e-04,0.26,1e-04,4.45,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"154","BP_18_180_100",7.53,6.48,1e-04,81.9901,2e-04,1e-04,1e-04,1e-04,0.43,1e-04,3.57,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"155","BP_18_180_100",2.84,7.7,1e-04,85.1601,2e-04,1e-04,1e-04,0.21,1e-04,1e-04,4.1,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"156","BP_18_180_100",8.83,9.35,1e-04,78.0001,2e-04,1e-04,1e-04,1e-04,0.59,1e-04,3.24,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"157","BP_18_180_100",41.44,40.67,1e-04,6.7401,0.5501,7.68,1e-04,0.45,1e-04,2.48,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"158","BP_18_180_100",1.71,3.49,1e-04,91.77,2e-04,1e-04,1e-04,1e-04,1e-04,1e-04,3.03,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"159","BP_18_180_100",33.65,1e-04,1e-04,2e-04,2e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,66.35,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"160","BP_18_180_100",9.72,6.97,1e-04,22.5401,59.9801,1e-04,1e-04,1e-04,0.79,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"161","BP_18_180_100",4.37,3.13,0.84,86.5001,2e-04,1e-04,1e-04,0.24,0.27,1e-04,4.66,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"162","BP_18_180_100",9.18,10,1e-04,76.9201,2e-04,1e-04,1e-04,1e-04,0.25,1e-04,3.65,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"163","BP_18_180_100",3.63,2.95,1e-04,88.4801,2e-04,1e-04,1e-04,0.11,1e-04,1e-04,4.83,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"164","BP_18_180_100",13.02,7.56,1e-04,76.2501,2e-04,1e-04,1e-04,1e-04,0.42,1e-04,2.75,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"165","BP_18_180_100",1.5,3.17,1e-04,67.19,26.4701,1e-04,1e-04,1e-04,1e-04,1e-04,1.66,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"166","BP_18_180_100",2.83,5.32,1e-04,70.6501,19.0001,1e-04,1e-04,1e-04,1e-04,1e-04,2.2,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"167","BP_18_180_100",6.49,4.88,1e-04,85.39,2e-04,1e-04,1e-04,1e-04,0.37,1e-04,2.86,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"168","BP_18_180_100",13.74,9.72,1e-04,72.41,2e-04,1e-04,1e-04,1e-04,1.32,1e-04,2.79,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"169","BP_18_180_100",6,4.87,1e-04,84.56,2e-04,1e-04,1e-04,1e-04,0.39,1e-04,4.18,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"170","BP_18_180_100",3.53,1.91,1e-04,89.8801,2e-04,1e-04,1e-04,0.18,1e-04,1e-04,4.5,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"171","BP_18_180_100",2.36,4.68,1e-04,88.1501,2e-04,1e-04,1e-04,0.11,1e-04,1e-04,4.71,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"172","BP_18_180_100",6.27,7.74,1e-04,83.27,2e-04,1e-04,1e-04,1e-04,1e-04,1e-04,2.72,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"173","BP_18_180_100",4.37,3.66,1e-04,87.88,2e-04,1e-04,1e-04,1e-04,0.17,1e-04,3.92,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"174","BP_18_180_100",6.28,4.41,1e-04,84.6,2e-04,1e-04,1e-04,1e-04,0.38,1e-04,4.33,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"175","BP_18_180_100",3.03,5.04,1e-04,87.5101,2e-04,1e-04,1e-04,1e-04,1e-04,1e-04,4.41,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"176","BP_18_180_100",19.67,13.24,1e-04,63.83,2e-04,1e-04,1e-04,1e-04,2.03,1e-04,1.23,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"177","BP_18_180_100",5.32,6.24,1e-04,84.75,2e-04,1e-04,1e-04,1e-04,0.23,1e-04,3.47,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"178","BP_18_180_100",5.86,5.07,1e-04,85.19,2e-04,1e-04,1e-04,1e-04,0.3,1e-04,3.58,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"179","BP_18_180_100",9.04,6.98,1e-04,79.9,2e-04,1e-04,1e-04,1e-04,0.75,1e-04,3.33,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"180","BP_18_180_100",2.24,4.99,1e-04,89.04,2e-04,1e-04,1e-04,1e-04,1e-04,1e-04,3.73,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
"181","BP_18_180_100",2.31,2.81,1e-04,89.6501,2e-04,1e-04,1e-04,1e-04,1e-04,1e-04,5.24,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
